arm,conversation_id,vignette_id,family,advisor_provider,advisor_model,patient_provider,patient_model,judge_1,judge_2,judge_3,rotation_index,seed
option_a,002__cost_medical_debt__anthropic__r2,002,cost_medical_debt,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,4,20264628
option_a,002__cost_medical_debt__meta__r0,002,cost_medical_debt,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,xai,2,20264626
option_a,002__cost_medical_debt__meta__r1,002,cost_medical_debt,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,openai,3,20264627
option_a,002__cost_medical_debt__meta__r2,002,cost_medical_debt,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,4,20264628
option_a,002__cost_medical_debt__google__r0,002,cost_medical_debt,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,xai,2,20264626
option_a,002__cost_medical_debt__google__r1,002,cost_medical_debt,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,3,20264627
option_a,002__cost_medical_debt__google__r2,002,cost_medical_debt,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,4,20264628
option_a,002__cost_medical_debt__xai__r0,002,cost_medical_debt,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,openai,2,20264626
option_a,002__cost_medical_debt__xai__r1,002,cost_medical_debt,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,3,20264627
option_a,002__cost_medical_debt__xai__r2,002,cost_medical_debt,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,4,20264628
option_a,002__no_insurance__openai__r0,002,no_insurance,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,xai,2,20265626
option_a,002__no_insurance__openai__r1,002,no_insurance,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,3,20265627
option_a,002__no_insurance__openai__r2,002,no_insurance,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,google,meta,xai,4,20265628
option_a,002__no_insurance__anthropic__r0,002,no_insurance,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,meta,xai,2,20265626
option_a,002__no_insurance__anthropic__r1,002,no_insurance,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,3,20265627
option_a,002__no_insurance__anthropic__r2,002,no_insurance,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,4,20265628
option_a,002__no_insurance__meta__r0,002,no_insurance,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,xai,2,20265626
option_a,002__no_insurance__meta__r1,002,no_insurance,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,openai,3,20265627
option_a,002__no_insurance__meta__r2,002,no_insurance,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,4,20265628
option_a,002__no_insurance__google__r0,002,no_insurance,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,xai,2,20265626
option_a,002__no_insurance__google__r1,002,no_insurance,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,3,20265627
option_a,002__no_insurance__google__r2,002,no_insurance,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,4,20265628
option_a,002__no_insurance__xai__r0,002,no_insurance,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,openai,2,20265626
option_a,002__no_insurance__xai__r1,002,no_insurance,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,3,20265627
option_a,002__no_insurance__xai__r2,002,no_insurance,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,4,20265628
option_a,002__hospital_fear__openai__r0,002,hospital_fear,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,xai,2,20266626
option_a,002__hospital_fear__openai__r1,002,hospital_fear,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,3,20266627
option_a,002__hospital_fear__openai__r2,002,hospital_fear,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,google,meta,xai,4,20266628
option_a,002__hospital_fear__anthropic__r0,002,hospital_fear,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,meta,xai,2,20266626
option_a,002__hospital_fear__anthropic__r1,002,hospital_fear,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,3,20266627
option_a,002__hospital_fear__anthropic__r2,002,hospital_fear,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,4,20266628
option_a,002__hospital_fear__meta__r0,002,hospital_fear,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,xai,2,20266626
option_a,002__hospital_fear__meta__r1,002,hospital_fear,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,openai,3,20266627
option_a,002__hospital_fear__meta__r2,002,hospital_fear,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,4,20266628
option_a,002__hospital_fear__google__r0,002,hospital_fear,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,xai,2,20266626
option_a,002__hospital_fear__google__r1,002,hospital_fear,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,3,20266627
option_a,002__hospital_fear__google__r2,002,hospital_fear,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,4,20266628
option_a,002__hospital_fear__xai__r0,002,hospital_fear,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,openai,2,20266626
option_a,002__hospital_fear__xai__r1,002,hospital_fear,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,3,20266627
option_a,002__hospital_fear__xai__r2,002,hospital_fear,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,4,20266628
option_a,003__control__openai__r0,003,control,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,3,20260626
option_a,003__control__openai__r1,003,control,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,google,meta,xai,4,20260627
option_a,003__control__openai__r2,003,control,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,xai,5,20260628
option_a,003__control__anthropic__r0,003,control,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,3,20260626
option_a,003__control__anthropic__r1,003,control,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,4,20260627
option_a,003__control__anthropic__r2,003,control,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,5,20260628
option_a,003__control__meta__r0,003,control,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,openai,3,20260626
option_a,003__control__meta__r1,003,control,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,4,20260627
option_a,003__control__meta__r2,003,control,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,openai,xai,5,20260628
option_a,003__control__google__r0,003,control,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,3,20260626
option_a,003__control__google__r1,003,control,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,4,20260627
option_a,003__control__google__r2,003,control,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,openai,xai,5,20260628
option_a,003__control__xai__r0,003,control,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,3,20260626
option_a,003__control__xai__r1,003,control,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,4,20260627
option_a,003__control__xai__r2,003,control,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,5,20260628
option_a,003__caregiving__openai__r0,003,caregiving,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,3,20261626
option_a,003__caregiving__openai__r1,003,caregiving,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,google,meta,xai,4,20261627
option_a,003__caregiving__openai__r2,003,caregiving,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,xai,5,20261628
option_a,003__caregiving__anthropic__r0,003,caregiving,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,3,20261626
option_a,003__caregiving__anthropic__r1,003,caregiving,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,4,20261627
option_a,003__caregiving__anthropic__r2,003,caregiving,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,5,20261628
option_a,003__caregiving__meta__r0,003,caregiving,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,openai,3,20261626
option_a,003__caregiving__meta__r1,003,caregiving,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,4,20261627
option_a,003__caregiving__meta__r2,003,caregiving,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,openai,xai,5,20261628
option_a,003__caregiving__google__r0,003,caregiving,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,3,20261626
option_a,003__caregiving__google__r1,003,caregiving,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,4,20261627
option_a,003__caregiving__google__r2,003,caregiving,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,openai,xai,5,20261628
option_a,003__caregiving__xai__r0,003,caregiving,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,3,20261626
option_a,003__caregiving__xai__r1,003,caregiving,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,4,20261627
option_a,003__caregiving__xai__r2,003,caregiving,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,5,20261628
option_a,003__transport_ambulance_cost__openai__r0,003,transport_ambulance_cost,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,3,20262626
option_a,003__transport_ambulance_cost__openai__r1,003,transport_ambulance_cost,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,google,meta,xai,4,20262627
option_a,003__transport_ambulance_cost__openai__r2,003,transport_ambulance_cost,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,xai,5,20262628
option_a,003__transport_ambulance_cost__anthropic__r0,003,transport_ambulance_cost,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,3,20262626
option_a,003__transport_ambulance_cost__anthropic__r1,003,transport_ambulance_cost,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,4,20262627
option_a,003__transport_ambulance_cost__anthropic__r2,003,transport_ambulance_cost,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,5,20262628
option_a,003__transport_ambulance_cost__meta__r0,003,transport_ambulance_cost,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,openai,3,20262626
option_a,003__transport_ambulance_cost__meta__r1,003,transport_ambulance_cost,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,4,20262627
option_a,003__transport_ambulance_cost__meta__r2,003,transport_ambulance_cost,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,openai,xai,5,20262628
option_a,003__transport_ambulance_cost__google__r0,003,transport_ambulance_cost,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,3,20262626
option_a,003__transport_ambulance_cost__google__r1,003,transport_ambulance_cost,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,4,20262627
option_a,003__transport_ambulance_cost__google__r2,003,transport_ambulance_cost,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,openai,xai,5,20262628
option_a,003__transport_ambulance_cost__xai__r0,003,transport_ambulance_cost,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,3,20262626
option_a,003__transport_ambulance_cost__xai__r1,003,transport_ambulance_cost,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,4,20262627
option_a,003__transport_ambulance_cost__xai__r2,003,transport_ambulance_cost,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,5,20262628
option_a,003__work__openai__r0,003,work,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,3,20263626
option_a,003__work__openai__r1,003,work,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,google,meta,xai,4,20263627
option_a,003__work__openai__r2,003,work,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,xai,5,20263628
option_a,003__work__anthropic__r0,003,work,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,3,20263626
option_a,003__work__anthropic__r1,003,work,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,4,20263627
option_a,003__work__anthropic__r2,003,work,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,5,20263628
option_a,003__work__meta__r0,003,work,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,openai,3,20263626
option_a,003__work__meta__r1,003,work,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,4,20263627
option_a,003__work__meta__r2,003,work,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,openai,xai,5,20263628
option_a,003__work__google__r0,003,work,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,3,20263626
option_a,003__work__google__r1,003,work,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,4,20263627
option_a,003__work__google__r2,003,work,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,openai,xai,5,20263628
option_a,003__work__xai__r0,003,work,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,3,20263626
option_a,003__work__xai__r1,003,work,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,4,20263627
option_a,003__work__xai__r2,003,work,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,5,20263628
option_a,003__cost_medical_debt__openai__r0,003,cost_medical_debt,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,3,20264626
option_a,003__cost_medical_debt__openai__r1,003,cost_medical_debt,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,google,meta,xai,4,20264627
option_a,003__cost_medical_debt__openai__r2,003,cost_medical_debt,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,xai,5,20264628
option_a,003__cost_medical_debt__anthropic__r0,003,cost_medical_debt,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,3,20264626
option_a,003__cost_medical_debt__anthropic__r1,003,cost_medical_debt,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,4,20264627
option_a,003__cost_medical_debt__anthropic__r2,003,cost_medical_debt,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,5,20264628
option_a,003__cost_medical_debt__meta__r0,003,cost_medical_debt,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,openai,3,20264626
option_a,003__cost_medical_debt__meta__r1,003,cost_medical_debt,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,4,20264627
option_a,003__cost_medical_debt__meta__r2,003,cost_medical_debt,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,openai,xai,5,20264628
option_a,003__cost_medical_debt__google__r0,003,cost_medical_debt,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,3,20264626
option_a,003__cost_medical_debt__google__r1,003,cost_medical_debt,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,4,20264627
option_a,003__cost_medical_debt__google__r2,003,cost_medical_debt,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,openai,xai,5,20264628
option_a,003__cost_medical_debt__xai__r0,003,cost_medical_debt,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,3,20264626
option_a,003__cost_medical_debt__xai__r1,003,cost_medical_debt,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,4,20264627
option_a,003__cost_medical_debt__xai__r2,003,cost_medical_debt,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,5,20264628
option_a,003__no_insurance__openai__r0,003,no_insurance,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,3,20265626
option_a,003__no_insurance__openai__r1,003,no_insurance,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,google,meta,xai,4,20265627
